Date,AssetName,Market,Source,Open,High,Low,Close,Volume,Value,Return_1D,Return_5D,Return_20D,Return_60D,Return_120D,Return_240D,MA30,MA60,MA120,MA30_Above_MA60,MA60_Above_MA120,MA_Alignment,Close_to_MA30,Close_to_MA60,Close_to_MA120,High_52W,Drawdown_52W,Volatility_20D,Volatility_60D,RSI14,MACD,MACD_Signal,MACD_Hist,MACD_GoldenCross,ROC60,Volume_MA20,Volume_Ratio_20D,AssetCode,Foreign,Institution,Foreign_5D,Foreign_20D,Institution_5D,Institution_20D,TotalFlow,TotalFlow_5D,TotalFlow_20D,RS_vs_KOSPI,RS_vs_KOSPI_Return_20D,RS_vs_KOSPI_Return_60D,RS_vs_NASDAQ,RS_vs_NASDAQ_Return_20D,RS_vs_NASDAQ_Return_60D,RS_vs_SP500,RS_vs_SP500_Return_20D,RS_vs_SP500_Return_60D
2021-04-15,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,15900.0,16000.0,15500.0,15600.0,1116956,,-0.017322834645669305,-0.018867924528301883,0.26315789473684204,0.56,1.823529411764706,3.0519480519480515,13065.833333333334,11772.083333333334,9374.375,1,1,1,0.19395369602653223,0.3251690086008565,0.6641109407293819,16500.0,-0.054545454545454564,0.036124637403016344,0.03671206339383043,82.87037037037038,1233.7164036179056,1088.1842042938488,145.53219932405682,0,0.56,2763364.5,0.4042014725165645,042700,,,,,,,,,,4.8836532230546,0.21241535371802733,0.5023305550909882,,,,,,
2021-04-15,KOSDAQ,KR_INDEX,FinanceDataReader,1014.34,1014.72,1008.8,1013.9,2618274064,,-0.0005126081899016199,0.032463697277041126,0.0674541760104439,0.07328485079445746,0.22058097680185873,0.6018389787664307,955.1739999999999,957.118,925.9786666666666,0,1,0,0.06148199176275759,0.059326018317490625,0.09494963166898018,1014.42,-0.0005126081899016199,0.005189199265178572,0.013143511872171004,90.77559167379522,17.348213591512035,12.017333510017867,5.330880081494168,0,0.07328485079445746,2147380456.9,1.2192874604902528,KQ11,,,,,,,,,,,,,,,,,,
2021-04-15,USD/KRW,FX,yfinance,1116.1099853515625,1119.0400390625,1112.469970703125,1116.1099853515625,0,,-0.0040867289742428925,-0.0015654912269263965,-0.00447764265463102,0.01811629222491451,-0.01593227486257698,-0.09004122056175334,1127.789656575521,1119.0409932454427,1110.5666595458983,1,1,1,-0.01035624963915982,-0.0026192140516494433,0.004991439062226766,1240.02001953125,-0.09992583363817609,0.003692389174185645,0.005499571448996792,31.122286587306633,-1.2128739108397895,0.3141922432050852,-1.5270661540448747,0,0.01811629222491451,0.0,,KRW=X,,,,,,,,,,,,,,,,,,
2021-04-15,KOSPI,KR_INDEX,FinanceDataReader,3180.73,3204.48,3178.99,3194.33,1312991973,,0.0037550512509505474,0.016247462825219605,0.0418524401420739,0.059855404737336304,0.3473296609669063,0.6910074589335153,3069.5336666666667,3082.4261666666666,2879.1149166666664,0,1,0,0.0406564471628208,0.036303816306602954,0.10948332819527673,3208.99,-0.004568415607402954,0.006050644724240787,0.01297586446811898,87.73009154444323,34.74331772881487,23.609396845667227,11.133920883147645,0,0.059855404737336304,1242665355.3,1.0565933679570731,KS11,,,,,,,,,,,,,,,,,,
2021-04-15,VanEck Semiconductor ETF,US_ETF,yfinance,126.47000122070312,126.93499755859375,125.11000061035156,126.69999694824219,8138800,,0.012830214731821332,-0.012778552566969692,0.052806478566438386,0.0435713131255242,0.3733673049732604,0.98854267668233,119.91599934895834,120.39233334859212,112.17358328501383,0,1,0,0.05657291467456527,0.05239256873098741,0.12949941722303038,128.5749969482422,-0.014582928598122269,0.022071560274182635,0.026378664572254917,71.47070568450891,2.368958840215086,2.064500428858876,0.3044584113562099,0,0.0435713131255242,9580220.0,0.8495420773218152,SMH,,,,,,,,,,,,,0.009025013538480588,0.024657948967148346,-0.005362281975776595,0.030380632963041884,0.029683188777811287,-0.04655910345857439
2021-04-15,iShares Semiconductor ETF,US_ETF,yfinance,146.97666931152344,148.22666931152344,145.84666442871094,147.9199981689453,5672400,,0.0167487274495417,-0.009906263641245583,0.05099116357708988,0.05657141549246658,0.3809671657065581,0.9847929421922352,139.542445119222,139.29794476826984,129.74625034332274,1,1,1,0.06003587684425127,0.06189648680760329,0.1400714685590747,149.48333740234375,-0.010458284251378513,0.021597801092716737,0.02630425636252689,73.15069592677781,2.9376581814881035,2.6098418796753045,0.3278163018127991,0,0.05657141549246658,5166060.0,1.098012798922196,SOXX,,,,,,,,,,,,,0.010536543158971847,0.02430397522829031,0.007436270927574817,0.03546884988561085,0.029327479042149607,-0.03429065281219834
2021-04-15,S&P 500,US_INDEX,yfinance,4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,,0.01109419052516647,0.0178781943138151,0.0493945323490681,0.09779384569805205,0.2138981274517564,0.4732770151039434,3979.738671875,3921.2160115559896,3772.40600382487,1,1,1,0.047913007793087825,0.06355271160389941,0.10550664950871691,4170.419921875,0.0,0.007759044493782907,0.009868440909330345,88.78994800642914,65.79113668401715,53.60750420804972,12.183632475967428,0,0.09779384569805205,4483133000.0,0.8996877853054995,^GSPC,,,,,,,,,,,,,,,,,,
2021-04-15,NASDAQ Composite,US_INDEX,yfinance,13983.23046875,14049.1298828125,13970.419921875,14038.759765625,4406880000,,0.013055420174782562,0.015145383379234545,0.037970570704786155,0.06376969155933532,0.22238904492674227,0.6314748426170482,13366.080696614583,13490.169661458332,12874.491251627604,0,1,0,0.05032732363951653,0.0406659158434457,0.09043219582367645,14095.4697265625,-0.004023275707558116,0.012818771476057469,0.0150360944152075,81.99566773736453,179.7292938412338,108.51643308391432,71.21286075731949,0,0.06376969155933532,4922584500.0,0.8952370446865869,^IXIC,,,,,,,,,,,,,,,,,,
2021-04-16,SK Hynix,KR_STOCK,FinanceDataReader,138500.0,139000.0,137500.0,137500.0,1982877,,0.0,-0.017857142857142905,-0.0036231884057971175,0.05363984674329503,0.6506602641056423,0.6646489104116222,137883.33333333334,135116.66666666666,121110.0,1,1,1,-0.002780128127644166,0.01763907734056991,0.13533151680290656,148500.0,-0.07407407407407407,0.019775100899416333,0.027595010050121913,60.0,629.063007696066,1053.3744290683485,-424.31142137228244,0,0.05363984674329503,3378006.5,0.5869962061943931,000660,,,,,,,,,,42.987288268065605,-0.05318005572874307,0.05063943309988228,,,,,,
2021-04-16,Samsung Electronics,KR_STOCK,FinanceDataReader,84700.0,84700.0,83600.0,83900.0,15429522,,-0.0023781212841854638,0.0035885167464115852,0.024420024420024333,-0.03563218390804601,0.39600665557404335,0.683049147442327,82856.66666666667,83393.33333333333,77310.83333333333,0,1,0,0.012592026390956246,0.006075625549604391,0.08522953876666706,91000.0,-0.07802197802197797,0.009260957190441562,0.01436918897887187,61.61616161616161,433.31047726247925,412.3059807528132,21.00449650966607,0,-0.03563218390804601,16143329.75,0.9557831153142369,005930,,,,,,,,,,26.230061714114214,-0.02653163025761196,-0.05093411611522436,,,,,,
2021-04-16,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,15625.0,16000.0,15550.0,15750.0,1059060,,0.009615384615384581,-0.04109589041095896,0.23529411764705888,0.5555555555555556,1.9166666666666665,3.012738853503185,13220.0,11865.833333333334,9460.625,1,1,1,0.1913767019667172,0.32734040311819634,0.6647948734888023,16500.0,-0.045454545454545414,0.035817274699066294,0.036708069858158804,83.18181818181819,1196.6021251331695,1109.867788461713,86.7343366714565,0,0.5555555555555556,2600915.2,0.40718743925215245,042700,,,,,,,,,,4.92399847434206,0.17385420256603323,0.4941504665191212,,,,,,
2021-04-16,KOSDAQ,KR_INDEX,FinanceDataReader,1015.71,1022.36,1014.4,1021.62,2070393809,,0.007614163132458884,0.0325756274067861,0.07300627028389584,0.06668754894283468,0.2570690291620523,0.5793525646971525,958.4453333333332,958.1825,927.7196666666666,1,1,1,0.06591368800028952,0.06620607243400922,0.10121627977417025,1021.62,0.0,0.005272870315051132,0.013066801585346876,94.857826202498,18.673913318315613,13.348649471677415,5.325263846638197,0,0.06668754894283468,2167686500.15,0.9551168071844025,KQ11,,,,,,,,,,,,,,,,,,
2021-04-16,USD/KRW,FX,yfinance,1115.7900390625,1120.77001953125,1112.2099609375,1115.6700439453125,0,,-0.0003941738825241625,-0.00015228158177238438,-0.009270800847210992,0.014337684499689862,-0.012261823913209846,-0.0895907826382154,1127.2003255208333,1119.3038269042968,1110.4512430826824,1,1,1,-0.010229132581374256,-0.0032464670196244994,0.004699711846998689,1240.02001953125,-0.10028061936689059,0.003525761029367622,0.005485960077836807,35.41429436529529,-1.6455134932034525,-0.07774890407662233,-1.5677645891268301,0,0.014337684499689862,0.0,,KRW=X,,,,,,,,,,,,,,,,,,
2021-04-16,KOSPI,KR_INDEX,FinanceDataReader,3194.08,3206.76,3185.67,3198.62,985278196,,0.0013430046363400727,0.02130988415903534,0.052340328932433566,0.03426176818660953,0.35819621664083545,0.6635479022451982,3075.2790000000005,3084.1921666666667,2886.1446666666666,0,1,0,0.04010725530919279,0.037101395486975886,0.1082673841482189,3208.99,-0.0032315463744043704,0.005508475884350488,0.012551830815009392,90.1432098765432,37.13939769530771,26.315397015595327,10.82400067971238,0,0.03426176818660953,1238505851.0,0.795537780628539,KS11,,,,,,,,,,,,,,,,,,
2021-04-16,VanEck Semiconductor ETF,US_ETF,yfinance,126.7750015258789,126.95999908447266,125.8550033569336,126.20500183105469,7215000,,-0.003906828169772614,-0.014331392934217368,0.09244752360192221,0.04383609532499633,0.36852092995550767,0.9590966379737313,120.42816619873047,120.48066673278808,112.45679162343343,0,1,0,0.04796914056460255,0.04751247858681351,0.12225326731406083,128.5749969482422,-0.01843278377164992,0.019733597933157744,0.026377838340339754,62.31985547594321,2.279343843763101,2.1074691118397215,0.17187473192337954,0,0.04383609532499633,9494260.0,0.7599328436339431,SMH,,,,,,,,,,,,,0.008981066728697595,0.015807583881287002,0.009680200965114238,0.03015312386729435,0.009861311605384282,-0.03845661909782949
2021-04-16,iShares Semiconductor ETF,US_ETF,yfinance,147.9199981689453,148.22332763671875,146.90333557128906,147.22666931152344,2712600,,-0.004687188115226948,-0.01145925488410171,0.09121458130445448,0.05538831047687043,0.37393845701023665,0.9591909295217766,140.17155634562175,139.42672259012858,130.08016700744628,1,1,1,0.050331987100905584,0.055942982639879624,0.13181488537830388,149.48333740234375,-0.015096452420956807,0.019065950562747708,0.02630812296714674,63.84168125396597,2.8418247396787706,2.656238451675998,0.18558628800277255,0,0.05538831047687043,4999545.0,0.542569373813017,SOXX,,,,,,,,,,,,,0.010477021688100208,0.013688661039878758,0.01994196789016356,0.035175658111097,0.007754792384845333,-0.028684085127459125
2021-04-16,S&P 500,US_INDEX,yfinance,4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,,0.0036088195555097347,0.013725637676089475,0.0689600344787078,0.08661295448400219,0.21195377044069508,0.4723366291753861,3993.638680013021,3926.7763468424478,3778.5058390299478,1,1,1,0.04803427405458316,0.06587945050889399,0.10770510703201186,4185.47021484375,0.0,0.006618994737584584,0.009738929956022498,86.83358316237523,68.7520218644081,56.6364077393214,12.115614125086708,0,0.08661295448400219,4435394500.0,0.9387710608379931,^GSPC,,,,,,,,,,,,,,,,,,
2021-04-16,NASDAQ Composite,US_INDEX,yfinance,14059.1103515625,14062.5,13977.0498046875,14052.33984375,4427780000,,0.0009673274813244426,0.010945851053777211,0.07137525111760468,0.044220761578331436,0.22130435572307072,0.61322554725925,13410.3763671875,13500.087825520834,12895.710668945312,0,1,0,0.04787065321546491,0.040907290779633065,0.08969099916222634,14095.4697265625,-0.0030598400513905943,0.010357887655641324,0.014837258863650721,80.23812047980928,191.76885081997716,125.1669166311269,66.60193418885027,0,0.044220761578331436,4856987500.0,0.9116309234890969,^IXIC,,,,,,,,,,,,,,,,,,
2021-04-19,SK Hynix,KR_STOCK,FinanceDataReader,138000.0,139000.0,137000.0,138000.0,1906782,,0.0036363636363636598,0.0036363636363636598,0.0,0.05747126436781613,0.6448152562574494,0.6546762589928057,137966.66666666666,135241.66666666666,121560.83333333333,1,1,1,0.0002416042522348505,0.020395588144679344,0.13523407347487204,148500.0,-0.07070707070707072,0.01979179641605403,0.02759623184108471,56.86274509803922,525.5332891441649,947.8062010835118,-422.27291193934695,0,0.05747126436781613,3336959.65,0.571412962694949,000660,,,,,,,,,,43.14063848144952,-0.05107476460216831,0.025465759115456787,,,,,,
2021-04-19,Samsung Electronics,KR_STOCK,FinanceDataReader,83800.0,84000.0,83300.0,83300.0,15287311,,-0.007151370679380209,0.0012019230769231282,0.01585365853658538,-0.044724770642201817,0.38372093023255816,0.6626746506986028,82900.0,83328.33333333333,77503.33333333333,0,1,0,0.004825090470446325,-0.0003400204012240504,0.07479248204378308,91000.0,-0.08461538461538465,0.009449529344277272,0.014389732775627197,55.55555555555556,357.18094596950687,401.28097379615195,-44.10002782664509,0,-0.044724770642201817,16274170.0,0.9393604097781946,005930,,,,,,,,,,26.040689750034385,-0.03603082794342227,-0.06527614092882728,,,,,,
2021-04-19,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,15800.0,16550.0,15800.0,16125.0,2996066,,0.023809523809523725,-0.022727272727272707,0.23326959847036322,0.5925925925925926,2.1463414634146343,3.1293213828425097,13397.5,11965.833333333334,9552.291666666666,1,1,1,0.20358275797723446,0.3475868793091441,0.6880765959302961,16500.0,-0.022727272727272707,0.03578395972162816,0.03674840730133598,83.91304347826087,1183.8020251792204,1124.6546358052146,59.1473893740058,0,0.5925925925925926,2648504.6,1.131229298223609,042700,,,,,,,,,,5.040889822560678,0.1702806440374789,0.5591484367902642,,,,,,
2021-04-19,KOSDAQ,KR_INDEX,FinanceDataReader,1022.06,1032.64,1020.58,1029.46,2005256990,,0.007674086255163415,0.02879128566431821,0.0775398270845109,0.052983654849334094,0.2741156959330677,0.5962352503372461,962.6016666666667,959.0458333333333,929.5653333333335,1,1,1,0.06945586699932993,0.07342106520804093,0.10746384690192112,1029.46,0.0,0.005352907317412899,0.012840647166102554,95.10993176648977,20.12517192685607,14.703953962713147,5.421217964142922,0,0.052983654849334094,2179087939.8,0.9202276573491777,KQ11,,,,,,,,,,,,,,,,,,
2021-04-19,USD/KRW,FX,yfinance,1116.6500244140625,1119.6600341796875,1112.1600341796875,1115.6500244140625,0,,-1.7943953374621735e-05,-0.005712737148598879,-0.010492386791443709,0.009967056796443385,-0.01757642253499625,-0.09450603822483494,1126.8056599934896,1119.4873270670573,1110.2849100748697,1,1,1,-0.009900230337404947,-0.003427732105773962,0.004832196034107117,1240.02001953125,-0.10029676388950692,0.0035056188310128578,0.005460098737570649,29.199146840007117,-1.9673208380811502,-0.4556632908775279,-1.5116575472036224,0,0.009967056796443385,0.0,,KRW=X,,,,,,,,,,,,,,,,,,
2021-04-19,KOSPI,KR_INDEX,FinanceDataReader,3201.11,3214.45,3193.4,3198.84,1060619231,,6.87796612290903e-05,0.020171642338443485,0.05382380265264586,0.027063299674110253,0.35497562277353967,0.6539251017274275,3082.036666666667,3085.597,2893.12825,0,1,0,0.037898099849558387,0.036700515329772365,0.10566823299312778,3208.99,-0.0031629889778402864,0.005464737094153185,0.012523473070991909,88.17255273761555,38.61097718249948,28.77451304897616,9.836464133523322,0,0.027063299674110253,1245749840.9,0.8513902199126502,KS11,,,,,,,,,,,,,,,,,,
2021-04-19,VanEck Semiconductor ETF,US_ETF,yfinance,125.25499725341797,125.71499633789062,121.8949966430664,123.08000183105469,10237600,,-0.024761300698551647,-0.027458405165670663,0.05340641637062826,0.0024842215547560276,0.33782610685929004,0.8859944499254655,120.71766637166341,120.48575007120768,112.71579163869222,1,1,1,0.019569094817639687,0.02153160650378827,0.09194993923819195,128.5749969482422,-0.04273766476852037,0.020711822386094366,0.026516285531913764,59.10176653200029,1.933869486500015,2.07274918677178,-0.13887970027176522,0,0.0024842215547560276,9298580.0,1.1009853117357704,SMH,,,,,,,,,,,,,0.008845277785926656,-0.010841732598838583,-0.0026945669389590865,0.02956337311625271,-0.026147251272580108,-0.05757030715747258
2021-04-19,iShares Semiconductor ETF,US_ETF,yfinance,146.14332580566406,146.63333129882812,142.0399932861328,143.35667419433594,8922300,,-0.02628596527575322,-0.026990865543101927,0.04956562947418841,0.013002084439420303,0.3425423846523845,0.8761505997077246,140.54333419799804,139.45738945007324,130.38497263590494,1,1,1,0.02001759821902649,0.027960402526096884,0.09948770395997997,149.48333740234375,-0.04098559287258563,0.020159372586280654,0.02648640935713337,59.66187370224494,2.4256385324493692,2.6101184678306724,-0.18447993538130314,0,0.013002084439420303,5114955.0,1.7443555221893448,SOXX,,,,,,,,,,,,,0.010302482831094209,-0.011864297770910137,0.008382985766696605,0.034433756783085294,-0.027153994011728577,-0.047102285779312414
2021-04-19,S&P 500,US_INDEX,yfinance,4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,,-0.005306560094486046,0.008543995806070459,0.06392876791436608,0.08050455656460542,0.20138278654921704,0.4514021038153464,4004.3493408203126,3931.9461751302083,3784.3214213053384,1,1,1,0.03968445589518255,0.0588292871244942,0.10013376300075305,4185.47021484375,-0.005306560094486046,0.006846882437255339,0.009776829254843106,81.49402430290203,68.51653114937926,59.012432421332974,9.504098728046287,0,0.08050455656460542,4238038000.0,0.8990693334981895,^GSPC,,,,,,,,,,,,,,,,,,
2021-04-19,NASDAQ Composite,US_INDEX,yfinance,13984.580078125,14041.7900390625,13842.5703125,13914.76953125,4379610000,,-0.009789850945085554,0.004676500451263443,0.05293352859794487,0.02836907277983025,0.20492135640799458,0.579586763052629,13443.530338541666,13506.485481770833,12915.431412760418,0,1,0,0.035053232360946485,0.030228740854177927,0.07737551201752657,14095.4697265625,-0.012819735618457284,0.010720672469341969,0.014887057259435222,77.24729624941344,188.04188220423384,137.74190974574827,50.29997245848557,0,0.02836907277983025,4694438500.0,0.9329358559069418,^IXIC,,,,,,,,,,,,,,,,,,
2021-04-20,SK Hynix,KR_STOCK,FinanceDataReader,136500.0,138500.0,136500.0,138500.0,2167732,,0.0036231884057971175,-0.007168458781361964,0.025925925925925908,0.05323193916349811,0.6646634615384615,0.6547192353643967,138033.33333333334,135358.33333333334,122021.66666666667,1,1,1,0.0033808258874667985,0.02320999815305047,0.1350443227295699,148500.0,-0.06734006734006737,0.019114153495953492,0.027585374378495498,62.5,478.31731832266087,853.9084245313417,-375.5911062086808,0,0.05323193916349811,3253391.75,0.6662991015453334,000660,,,,,,,,,,43.00307386592977,-0.04286625060804583,0.046844828619518664,,,,,,
2021-04-20,Samsung Electronics,KR_STOCK,FinanceDataReader,83300.0,84000.0,83100.0,83900.0,15521965,,0.007202881152460927,-0.0011904761904761862,0.025672371638141733,-0.047673098751418896,0.38907284768211925,0.6779999999999999,82983.33333333333,83258.33333333333,77699.16666666667,0,1,0,0.011046394858405417,0.007706936242618312,0.07980566072137196,91000.0,-0.07802197802197797,0.009519721384912087,0.014354987338095678,62.886597938144334,341.3281115266436,389.29040134225033,-47.96228981560671,0,-0.047673098751418896,16385272.9,0.9473119608523578,005930,,,,,,,,,,26.050237526003666,-0.043102803130999456,-0.05644958010052403,,,,,,
2021-04-20,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,16300.0,16450.0,16025.0,16450.0,1339854,,0.020155038759689825,0.03622047244094495,0.31337325349301404,0.6009732360097324,2.27363184079602,3.2017879948914434,13599.166666666666,12068.75,9647.5,1,1,1,0.20963294319504877,0.3630243397203521,0.7051049494687742,16500.0,-0.00303030303030305,0.033551386615785016,0.03677058868720721,85.12396694214875,1186.2087613955955,1136.965460923291,49.243300472304554,0,0.6009732360097324,2623175.0,0.5107756821409171,042700,,,,,,,,,,5.107585307541839,0.2253066568449713,0.5239336073279537,,,,,,
2021-04-20,KOSDAQ,KR_INDEX,FinanceDataReader,1029.18,1031.9,1025.48,1031.88,1768976339,,0.002350746993569519,0.021289230677870696,0.0904249136118187,0.05143672304870606,0.3262898126012186,0.5993676183390684,967.119,959.8871666666668,931.6808333333333,1,1,1,0.06696280395690724,0.07500134998505903,0.10754666521170986,1031.88,0.0,0.0043761331509858436,0.012836445215105184,97.51474833688965,21.225899646631547,16.008343099496827,5.21755654713472,0,0.05143672304870606,2165460060.9,0.8169055485903466,KQ11,,,,,,,,,,,,,,,,,,
2021-04-20,USD/KRW,FX,yfinance,1114.3699951171875,1117.81005859375,1109.3599853515625,1114.469970703125,0,,-0.0010577274997660702,-0.008875433235911556,-0.009465678736740646,0.011563623083901797,-0.015607648980413003,-0.08963403434521466,1125.9469930013022,1119.6996602376303,1110.137659708659,1,1,1,-0.010193217238037344,-0.00467061813111147,0.0039024988987428344,1240.02001953125,-0.10124840474396957,0.0034887909289071303,0.005450109653164353,27.097853359353223,-2.2911648278113717,-0.8227635982642967,-1.468401229547075,0,0.011563623083901797,0.0,,KRW=X,,,,,,,,,,,,,,,,,,
2021-04-20,KOSPI,KR_INDEX,FinanceDataReader,3198.31,3220.82,3195.96,3220.7,1296160097,,0.006833727226119413,0.016288638974087055,0.07187310715735795,0.0189380038217688,0.3740715300502153,0.653710283636961,3090.1893333333333,3086.594666666667,2900.4348333333332,1,1,1,0.04223387391150135,0.043447665733887364,0.11041970775761256,3220.7,0.0,0.004633007096346234,0.012410031024990551,93.74862667545588,41.067730602008396,31.23315655958261,9.834574042425785,0,0.0189380038217688,1243997366.55,1.0419315441114347,KS11,,,,,,,,,,,,,,,,,,
2021-04-20,VanEck Semiconductor ETF,US_ETF,yfinance,122.6500015258789,123.1050033569336,120.7249984741211,121.3550033569336,9636600,,-0.014015262012174068,-0.03919082329505641,0.014461888041242155,0.007388096510181352,0.3479396312603322,0.8380159114326979,121.15916646321615,120.50058352152506,112.97683334350586,1,1,1,0.0016163605233856515,0.007090586704552537,0.07415830100277221,128.5749969482422,-0.05615394721117517,0.020416303167064494,0.02646456252889589,56.14181130088877,1.5035535791816699,1.9589100652537583,-0.45535648607208845,0,0.007388096510181352,9289040.0,1.037416137727903,SMH,,,,,,,,,,,,,0.008802599070172853,-0.0016449954398781719,0.009211113535436688,0.029348673759856843,-0.015960053267957686,-0.04937950046908224
2021-04-20,iShares Semiconductor ETF,US_ETF,yfinance,142.8866729736328,143.47999572753906,140.47999572753906,141.31333923339844,5374500,,-0.014253504222395241,-0.0393383183549636,0.013168294962455418,0.015790131784603645,0.3527122387878756,0.8270127131809861,141.08477884928385,139.49400062561034,130.69202823638915,1,1,1,0.0016200215641883897,0.013042414724852902,0.08126976939861996,149.48333740234375,-0.0546549087739141,0.019999234092165454,0.02645836421193063,56.002388238417424,1.908923033805081,2.4698793810255544,-0.5609563472204733,0,0.015790131784603645,5227170.0,1.0281854234700611,SOXX,,,,,,,,,,,,,0.010250295695516231,-0.001635808769578806,0.019100669081257626,0.034175427270012354,-0.015950998322060927,-0.040064091525384815
2021-04-20,S&P 500,US_INDEX,yfinance,4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,,-0.006802319771775922,-0.0016056400065267429,0.04931998740819532,0.07639522707225788,0.21581195277398524,0.45166094003597124,4014.8023356119793,3936.8373413085938,3790.4378377278645,1,1,1,0.029923666410331062,0.05032024006148239,0.09088715299573247,4185.47021484375,-0.01207278294761116,0.007124856164045756,0.00981758592896868,77.48628715820614,65.29208343041728,60.268362623149834,5.023720807267445,0,0.07639522707225788,4239357500.0,1.0243651308010706,^GSPC,,,,,,,,,,,,,,,,,,
2021-04-20,NASDAQ Composite,US_INDEX,yfinance,13894.4599609375,13927.669921875,13698.669921875,13786.26953125,4245120000,,-0.009234791831184364,-0.014992039495378418,0.03055341198710737,0.01795827299398689,0.21369326801102684,0.5569982888298586,13482.767317708332,13510.538981119791,12935.659155273437,0,1,0,0.022510379834490335,0.020408552946372227,0.06575701831396796,14095.4697265625,-0.021936139859874415,0.010781319559193092,0.014940714298762637,72.00518846772552,172.72825286478474,144.7391783695556,27.989074495229147,0,0.01795827299398689,4640606500.0,0.9147769801210252,^IXIC,,,,,,,,,,,,,,,,,,
2021-04-21,SK Hynix,KR_STOCK,FinanceDataReader,138000.0,138000.0,132000.0,132500.0,5120577,,-0.04332129963898912,-0.03284671532846717,-0.0074906367041198685,0.03112840466926059,0.6041162227602905,0.6358024691358024,138016.66666666666,135425.0,122437.5,1,1,1,-0.03997101799299596,-0.021598670851024515,0.08218478815722308,148500.0,-0.1077441077441077,0.021443402347719628,0.028012133757409644,31.818181818181827,-42.758639652282,674.5750116946169,-717.3336513468989,0,0.03112840466926059,3314716.6,1.544800843607565,000660,,,,,,,,,,41.77623074352232,-0.062350494469265216,0.015165658136132576,,,,,,
2021-04-21,Samsung Electronics,KR_STOCK,FinanceDataReader,83300.0,83500.0,82500.0,82600.0,21636079,,-0.015494636471990453,-0.01666666666666672,0.01975308641975304,-0.048387096774193505,0.3812709030100334,0.7030927835051546,83040.0,83188.33333333333,77889.16666666667,0,1,0,-0.005298651252408471,-0.007072305812113044,0.06048123936790528,91000.0,-0.09230769230769231,0.009946343113967,0.014367546698080495,48.421052631578945,221.31431688877637,355.6951844515555,-134.38086756277914,0,-0.048387096774193505,16570744.95,1.3056793201080559,005930,,,,,,,,,,26.043144599358065,-0.03661263802115389,-0.04998502803537941,,,,,,
2021-04-21,Hanmi Semiconductor,KR_STOCK,FinanceDataReader,16450.0,16575.0,16175.0,16525.0,1291796,,0.004559270516717229,0.04094488188976375,0.33266129032258074,0.5966183574879227,2.272277227722772,3.3089960886571053,13813.333333333334,12171.666666666666,9743.125,1,1,1,0.196307915057915,0.3576612351088595,0.6960677400731285,16525.0,0.0,0.033154253083236336,0.03677383297369552,83.01886792452831,1180.5592383583316,1145.684216410299,34.875021948032554,0,0.5966183574879227,2593371.8,0.49811446241530044,042700,,,,,,,,,,5.2102053814091045,0.2589999108536427,0.6269178915772813,,,,,,
2021-04-21,KOSDAQ,KR_INDEX,FinanceDataReader,1031.26,1031.26,1019.59,1022.22,2887741660,,-0.009361553669031353,0.007689122848524299,0.07171164370635963,0.04310292046776465,0.30430122618759015,0.5924662335841475,971.524,960.5911666666667,933.6682500000001,1,1,1,0.05218193271602156,0.0641571934782521,0.09484284166244272,1031.88,-0.009361553669031353,0.005251246767411875,0.012901655378594298,85.39889613647759,21.07580427441428,17.02183533448032,4.053968939933963,0,0.04310292046776465,2223377819.3,1.2988083423937213,KQ11,,,,,,,,,,,,,,,,,,
2021-04-21,USD/KRW,FX,yfinance,1116.1099853515625,1120.5899658203125,1114.9200439453125,1116.1099853515625,0,,0.0014715646823599826,-0.0040867289742428925,-0.015081156509616167,0.013723874070447284,-0.012580371445483518,-0.08838372785274506,1125.3203247070312,1119.9514933268229,1110.0191599527996,1,1,1,-0.008184637878878243,-0.003430066389615849,0.005487135374331764,1240.02001953125,-0.09992583363817609,0.0030336793645213945,0.005451307373030885,34.37597812440883,-2.387951231539091,-1.1358011249192557,-1.2521501066198355,0,0.013723874070447284,0.0,,KRW=X,,,,,,,,,,,,,,,,,,
2021-04-21,KOSPI,KR_INDEX,FinanceDataReader,3214.24,3214.24,3165.49,3171.66,1767090522,,-0.01522650355512778,-0.0033685480677984048,0.058507851218983165,0.009880183275330134,0.36073690171783546,0.673372481362478,3097.307333333333,3087.1118333333334,2907.4416666666666,1,1,1,0.024005582483365595,0.027387464799218053,0.090876572473509,3220.7,-0.01522650355512778,0.0061166519876181685,0.012543517624876791,70.5411994149195,38.61250629419328,32.70902650650475,5.903479787688532,0,0.009880183275330134,1283430327.6,1.376849591285909,KS11,,,,,,,,,,,,,,,,,,
